iteration,time,y position,Calculated Solution,Exact Solution
78,0.234,10,0.6031729455769301,0.5993121429553503
78,0.234,11,0.6519027154111907,0.648089445676517
78,0.234,12,0.698123302196305,0.6944514607049218
78,0.234,13,0.7419277676287767,0.738487767304345
78,0.234,14,0.7834686663314585,0.7803452113986726
78,0.234,15,0.8229542894524383,0.820224289737896
78,0.234,16,0.860643535845694,0.8583742130027168
78,0.234,17,0.896839537122072,0.8950867694105048
78,0.234,18,0.9318821935429933,0.9306891399209974
78,0.234,19,0.9661398045479522,0.9655358419552192
78,0.234,20,1.0000000000000002,1.0
79,0.23700000000000002,0,-0.0,0.0
79,0.23700000000000002,1,0.0656765928554752,0.06508258739053377
79,0.23700000000000002,2,0.13096717596721977,0.12979379142327488
79,0.23700000000000002,3,0.19549524443248664,0.19377137343125028
79,0.23700000000000002,4,0.258903068989766,0.25667115895648845
79,0.23700000000000002,5,0.3208605045004392,0.3181755124674245
79,0.23700000000000002,6,0.38107311921778014,0.3780011585998588
79,0.23700000000000002,7,0.43928944467372294,0.4359061573365608
79,0.23700000000000002,8,0.4953071676671213,0.49169586137344634
79,0.23700000000000002,9,0.5489781118862003,0.5452277089822013
79,0.23700000000000002,10,0.6002118865011209,0.5964147343531677
79,0.23700000000000002,11,0.6489781118862005,0.6452277089822013
79,0.23700000000000002,12,0.6953071676671216,0.6916958613734464
79,0.23700000000000002,13,0.7392894446737234,0.7359061573365608
79,0.23700000000000002,14,0.7810731192177807,0.7780011585998587
79,0.23700000000000002,15,0.8208605045004398,0.8181755124674245
79,0.23700000000000002,16,0.8589030689897665,0.8566711589564885
79,0.23700000000000002,17,0.8954952444324868,0.8937713734312503
79,0.23700000000000002,18,0.93096717596722,0.9297937914232749
79,0.23700000000000002,19,0.9656765928554754,0.9650825873905339
79,0.23700000000000002,20,1.0000000000000002,1.0
80,0.24,0,0.0,0.0
80,0.24,1,0.06522667531853854,0.06464255642203327
80,0.24,2,0.13007841935629655,0.12892456450909745
80,0.24,3,0.19418953288495183,0.19249435382282165
80,0.24,4,0.2572125534573282,0.2550177911147533
80,0.24,5,0.3188268110860063,0.31618650779585955
80,0.24,6,0.378746324202657,0.375725492994606
80,0.24,7,0.43672684147337176,0.43339986523732277
80,0.24,8,0.4925718560771272,0.4890206560096128
80,0.24,9,0.5461374443558876,0.5424494627883274
80,0.24,10,0.597335809692721,0.5936018569710171
80,0.24,11,0.6461374443558878,0.6424494627883274
80,0.24,12,0.6925718560771276,0.6890206560096128
80,0.24,13,0.7367268414733723,0.7333998652373227
80,0.24,14,0.7787463242026575,0.775725492994606
80,0.24,15,0.8188268110860067,0.8161865077958596
80,0.24,16,0.8572125534573287,0.8550177911147533
80,0.24,17,0.8941895328849521,0.8924943538228217
80,0.24,18,0.9300784193562966,0.9289245645090974
80,0.24,19,0.9652266753185388,0.9646425564220333
80,0.24,20,1.0000000000000002,1.0
81,0.243,0,-0.0,0.0
81,0.243,1,0.06478967039545296,0.06421536325438391
81,0.243,2,0.12921517002166794,0.12808069708735909
81,0.243,3,0.19292129520235904,0.19125459096355293
81,0.243,4,0.25557055564755615,0.2534126598940864
81,0.243,5,0.31685148458461,0.3142555318715724
81,0.243,6,0.37648630810383354,0.3735162194024963
81,0.243,7,0.43423778487403764,0.4309666936253868
81,0.243,8,0.4899150478114633,0.4864234991381702
81,0.243,9,0.5433783038608356,0.5397522712790224
81,0.243,10,0.5945422761643314,0.5908710446302743
81,0.243,11,0.6433783038608359,0.6397522712790225
81,0.243,12,0.6899150478114637,0.6864234991381702
81,0.243,13,0.7342377848740382,0.7309666936253868
81,0.243,14,0.7764863081038341,0.7735162194024963
81,0.243,15,0.8168514845846105,0.8142555318715724
81,0.243,16,0.8555705556475567,0.8534126598940864
81,0.243,17,0.8929212952023593,0.891254590963553
81,0.243,18,0.9292151700216681,0.9280806970873591
81,0.243,19,0.9647896703954532,0.964215363254384
81,0.243,20,1.0000000000000002,1.0
82,0.246,0,0.0,0.0
82,0.246,1,0.0643652074947594,0.06380063334774079
82,0.246,2,0.12837669590560746,0.12726144930078404
82,0.246,3,0.19168945588640515,0.19005099789647895
82,0.246,4,0.25397568310390795,0.25185435800232125
82,0.246,5,0.31493284986837056,0.31238089171939876
82,0.246,6,0.37429115436930027,0.3713714008520347
82,0.246,7,0.43182016409145224,0.4286045092275943
82,0.246,8,0.4873344898281164,0.48390211371256087
82,0.246,9,0.5406983505786582,0.5371337697027733
82,0.246,10,0.5918289169273858,0.5882199031025013
82,0.246,11,0.6406983505786585,0.6371337697027734
82,0.246,12,0.6873344898281168,0.6839021137125609
82,0.246,13,0.7318201640914528,0.7286045092275942
82,0.246,14,0.7742911543693008,0.7713714008520347
82,0.246,15,0.814932849868371,0.8123808917193988
82,0.246,16,0.8539756831039084,0.8518543580023212
82,0.246,17,0.8916894558864054,0.890050997896479
82,0.246,18,0.9283766959056077,0.927261449300784
82,0.246,19,0.9643652074947596,0.9638006333477409
82,0.246,20,1.0000000000000002,1.0
83,0.249,0,-0.0,0.0
83,0.249,1,0.06395292666095763,0.06339800308937159
83,0.249,2,0.12756228596041377,0.1264661028772599
83,0.249,3,0.19049297030554185,0.1888825193763505
83,0.249,4,0.2524265833332839,0.2503415192047119
83,0.249,5,0.31306927988550587,0.3105609437563298
83,0.249,6,0.37215900145200725,0.3692891568824178
83,0.249,7,0.4294719289207645,0.42631124100853307
83,0.249,8,0.484827993747282,0.48145428911852944
83,0.249,9,0.5380953118397709,0.5345916622991408
83,0.249,10,0.5891934309831871,0.5856461080103158
83,0.249,11,0.6380953118397712,0.6345916622991408
83,0.249,12,0.6848279937472825,0.6814542891185295
83,0.249,13,0.7294719289207652,0.7263112410085331
83,0.249,14,0.7721590014520079,0.7692891568824178
83,0.249,15,0.8130692798855065,0.8105609437563298
83,0.249,16,0.8524265833332845,0.8503415192047119
83,0.249,17,0.8904929703055421,0.8888825193763505
83,0.249,18,0.9275622859604138,0.92646610287726
83,0.249,19,0.9639529266609578,0.9633980030893716
83,0.249,20,1.0000000000000002,1.0
84,0.252,0,0.0,0.0
84,0.252,1,0.06355247826925475,0.06300711947486066
84,0.252,2,0.12677124954542376,0.12569396050009565
84,0.252,3,0.18933082380910116,0.18774813094445233
84,0.252,4,0.2509219426590779,0.24887281712609252
84,0.252,5,0.31125919428054966,0.30879409235050753
84,0.252,6,0.3700880412312245,0.3672676618948477
84,0.252,7,0.42719108799791394,0.4240848783547662
84,0.252,8,0.4823934339955611,0.47907787923597567
84,0.252,9,0.5355669802001076,0.5321237202859608
84,0.252,10,0.5866335833716018,0.583147402789504
84,0.252,11,0.635566980200108,0.6321237202859609
84,0.252,12,0.6823934339955617,0.6790778792359757
84,0.252,13,0.7271910879979145,0.7240848783547662
84,0.252,14,0.7700880412312253,0.7672676618948477
84,0.252,15,0.8112591942805504,0.8087940923505076
84,0.252,16,0.8509219426590785,0.8488728171260925
84,0.252,17,0.8893308238091014,0.8877481309444524
84,0.252,18,0.9267712495454239,0.9256939605000957
84,0.252,19,0.9635524782692548,0.9630071194748607
84,0.252,20,1.0000000000000002,1.0
85,0.255,0,-0.0,0.0
85,0.255,1,0.06316352272907429,0.06262763979861381
85,0.255,2,0.12600291584133153,0.12494434519665198
85,0.255,3,0.18820203086684523,0.1866468380304132
85,0.255,4,0.24946048510714564,0.24744696408798317
85,0.255,5,0.30950105805416916,0.3070787884222612
85,0.255,6,0.36807651747920894,0.3653051435519451
85,0.255,7,0.42497570711090243,0.4219234693120346
85,0.255,8,0.48002874600341955,0.47677080055735244
85,0.255,9,0.5331112115691521,0.5297277799052688
85,0.255,10,0.584147203275755,0.5807215967105862
85,0.255,11,0.6331112115691524,0.6297277799052688
85,0.255,12,0.68002874600342,0.6767708005573525
85,0.255,13,0.7249757071109029,0.7219234693120345
85,0.255,14,0.7680765174792096,0.7653051435519451
85,0.255,15,0.8095010580541698,0.8070787884222612
85,0.255,16,0.8494604851071462,0.8474469640879833
85,0.255,17,0.8882020308668456,0.8866468380304132
85,0.255,18,0.9260029158413318,0.924944345196652
85,0.255,19,0.9631635227290746,0.9626276397986139
85,0.255,20,1.0000000000000002,1.0
86,0.258,0,0.0,0.0
86,0.258,1,0.06278573019607461,0.06225923135339262
86,0.258,2,0.12525663328131617,0.12421659974480848
86,0.258,3,0.18710563423321155,0.18557767508022044
86,0.258,4,0.24804097132374553,0.24606270997962332
86,0.258,5,0.30779338026144615,0.305413528085958
86,0.258,6,0.36612272437187743,0.36339988122386063
86,0.258,7,0.4228239075595325,0.4198251188738894
86,0.258,8,0.47773192445437923,0.4745310303609595
86,0.258,9,0.5307259233916924,0.5274017405262343
86,0.258,10,0.5817321821811227,0.5783665629581043
86,0.258,11,0.6307259233916928,0.6274017405262344
86,0.258,12,0.6777319244543798,0.6745310303609595
86,0.258,13,0.7228239075595331,0.7198251188738893
86,0.258,14,0.766122724371878,0.7633998812238607
86,0.258,15,0.8077933802614469,0.805413528085958
86,0.258,16,0.8480409713237461,0.8460627099796234
86,0.258,17,0.887105634233212,0.8855776750802204
86,0.258,18,0.9252566332813165,0.9242165997448085
86,0.258,19,0.9627857301960749,0.9622592313533926
86,0.258,20,1.0000000000000002,1.0
87,0.261,0,-0.0,0.0
87,0.261,1,0.062418780292432426,0.0619015711386147
87,0.261,2,0.12453176899849637,0.12351008609674667
87,0.261,3,0.18604070413554383,0.1845397047096744
87,0.261,4,0.24666219752453478,0.24471884116194204
87,0.261,5,0.3061347127475168,0.3037968513314777
87,0.261,6,0.3642250050422244,0.36155020447971914
87,0.261,7,0.4207338645622211,0.4177879873202527
87,0.261,8,0.47550102158445834,0.47235660493753007
87,0.261,9,0.5284090928817616,0.5251435628034413
87,0.261,10,0.5793864720874561,0.5760802367659449
87,0.261,11,0.628409092881762,0.6251435628034414
87,0.261,12,0.6755010215844589,0.6723566049375301
87,0.261,13,0.7207338645622218,0.7177879873202526
87,0.261,14,0.7642250050422251,0.7615502044797192
87,0.261,15,0.8061347127475177,0.8037968513314777
87,0.261,16,0.8466621975245354,0.8447188411619421
87,0.261,17,0.8860407041355443,0.8845397047096745
87,0.261,18,0.9245317689984967,0.9235100860967467
87,0.261,19,0.9624187802924328,0.9619015711386147
87,0.261,20,1.0000000000000002,1.0
88,0.264,0,0.0,0.0
88,0.264,1,0.06206236183515412,0.06155434557716435
88,0.264,2,0.12382770828924299,0.12282418481954444
88,0.264,3,0.1850063374856207,0.18353201688254084
88,0.264,4,0.24532299447372916,0.24341417940350535
88,0.264,5,0.30452364891949957,0.30222734074415475
88,0.264,6,0.3623817501752556,0.35975449162307677
88,0.264,7,0.41870380570853777,0.4158102886044507
88,0.264,8,0.47333414553041725,0.4702456178685573
88,0.264,9,0.5261587553072625,0.5229512668889003
88,0.264,10,0.5771080837720254,0.5738606136070645
88,0.264,11,0.6261587553072628,0.6229512668889003
88,0.264,12,0.6733341455304177,0.6702456178685573
88,0.264,13,0.7187038057085384,0.7158102886044506
88,0.264,14,0.7623817501752564,0.7597544916230767
88,0.264,15,0.8045236489195005,0.8022273407441547
88,0.264,16,0.8453229944737298,0.8434141794035054
88,0.264,17,0.8850063374856212,0.8835320168825409
88,0.264,18,0.9238277082892432,0.9228241848195444
88,0.264,19,0.9620623618351544,0.9615543455771645
88,0.264,20,1.0000000000000002,1.0
89,0.267,0,-0.0,0.0
89,0.267,1,0.061716172572184536,0.061217250240465024
89,0.267,2,0.1231438540918944,0.12215829455209061
89,0.267,3,0.1840016571138138,0.1825537281126803
89,0.267,4,0.24402222649256086,0.24214758084750634
89,0.267,5,0.30295882255366763,0.3007036202620656
89,0.267,6,0.3605913966432478,0.3580111682701049
89,0.267,7,0.41673200945615485,0.4138902887873047
89,0.267,8,0.47122945872540944,0.46819621835484937
89,0.267,9,0.5239730023238242,0.520822930696225
89,0.267,10,0.5748950851027069,0.5717057474360284
89,0.267,11,0.6239730023238244,0.6208229306962251
89,0.267,12,0.6712294587254098,0.6681962183548494
89,0.267,13,0.7167320094561554,0.7138902887873046
89,0.267,14,0.7605913966432486,0.758011168270105
89,0.267,15,0.8029588225536683,0.8007036202620657
89,0.267,16,0.8440222264925616,0.8421475808475064
89,0.267,17,0.8840016571138144,0.8825537281126803
89,0.267,18,0.9231438540918949,0.9221582945520906
89,0.267,19,0.9617161725721849,0.9612172502404651
89,0.267,20,1.0000000000000002,1.0
90,0.27,0,0.0,0.0
90,0.27,1,0.061379918926089426,0.060889989581572886
90,0.27,2,0.12247962648043291,0.12151183147784413
90,0.27,3,0.18302581102522517,0.18160398068945535
90,0.27,4,0.24275879049619362,0.24091793500889372
90,0.27,5,0.3014389066368561,0.2992243539695725
90,0.27,6,0.3588524261801755,0.3563187059692558
90,0.27,7,0.41481680367093465,0.41202630451690697
90,0.27,8,0.4691851763406772,0.46620660959384924
90,0.27,9,0.5218499803564762,0.5187566882154513
90,0.27,10,0.5727455993994853,0.5696137489828234
90,0.27,11,0.6218499803564764,0.6187566882154513
90,0.27,12,0.6691851763406776,0.6662066095938494
90,0.27,13,0.7148168036709355,0.712026304516907
90,0.27,14,0.7588524261801763,0.7563187059692559
90,0.27,15,0.8014389066368569,0.7992243539695725
90,0.27,16,0.8427587904961945,0.8409179350088938
90,0.27,17,0.8830258110252258,0.8816039806894554
90,0.27,18,0.9224796264804335,0.9215118314778441
90,0.27,19,0.9613799189260899,0.960889989581573
90,0.27,20,1.0000000000000002,1.0
91,0.273,0,-0.0,0.0
91,0.273,1,0.06105331574509421,0.06057227667605727
91,0.273,2,0.1218344621726924,0.12088422881297536
91,0.273,3,0.18207797167717352,0.18068194192573633
91,0.273,4,0.24153161505827833,0.23972416380075842
91,0.273,5,0.29996261224112036,0.2977882449260647
91,0.273,6,0.35716336409418253,0.35467562086119936
91,0.273,7,0.41295656420891735,0.41021670155274903
91,0.273,8,0.46719956477197117,0.46427504720429535
91,0.273,9,0.5197878890277701,0.5167507278770201
91,0.273,10,0.5706578038429805,0.567582784096448
91,0.273,11,0.6197878890277703,0.6167507278770202
91,0.273,12,0.6671995647719717,0.6642750472042954
91,0.273,13,0.7129565642089182,0.7102167015527491
91,0.273,14,0.7571633640941835,0.7546756208611994
91,0.273,15,0.7999626122411213,0.7977882449260647
91,0.273,16,0.8415316150582791,0.8397241638007584
91,0.273,17,0.8820779716771742,0.8806819419257363
91,0.273,18,0.9218344621726928,0.9208842288129754
91,0.273,19,0.9610533157450947,0.9605722766760574
91,0.273,20,1.0000000000000002,1.0
92,0.276,0,0.0,0.0
92,0.276,1,0.060736086061267916,0.06026383297044078
92,0.276,2,0.12120781405268059,0.12027493630944064
92,0.276,3,0.18115733527741676,0.17978680342784628
92,0.276,4,0.24033965950235567,0.23856522058912544
92,0.276,5,0.2985286874306922,0.2963940340288712
92,0.276,6,0.3555227780170054,0.35308047237785495
92,0.276,7,0.41114971353900426,0.40845989333290794
92,0.276,8,0.465270940169409,0.46239983769684223
92,0.276,9,0.517784979631012,0.5148032909634921
92,0.276,10,0.5686299279286499,0.5656110721368286
92,0.276,11,0.6177849796310122,0.6148032909634922
92,0.276,12,0.6652709401694096,0.6623998376968423
92,0.276,13,0.7111497135390051,0.7084598933329079
92,0.276,14,0.7555227780170063,0.753080472377855
92,0.276,15,0.7985286874306929,0.7963940340288712
92,0.276,16,0.8403396595023565,0.8385652205891255
92,0.276,17,0.8811573352774174,0.8797868034278463
92,0.276,18,0.9212078140526812,0.9202749363094407
92,0.276,19,0.9607360860612684,0.9602638329704408
92,0.276,20,1.0000000000000002,1.0
93,0.279,0,-0.0,0.0
93,0.279,1,0.0604279608556472,0.0599643880379788
93,0.279,2,0.12059915070661048,0.11968341977255464
93,0.279,3,0.1802631211025153,0.17891778038680525
93,0.279,4,0.23918191301933564,0.23744008927532192
93,0.279,5,0.2971359162003059,0.2950404989093478
93,0.279,6,0.35392927668928753,0.3515318619793798
93,0.279,7,0.409394719405171,0.40675433958303475
93,0.279,8,0.463397667009527,0.4605793369893013
93,0.279,9,0.5158395536473146,0.5129126700675986
93,0.279,10,0.5666602519653545,0.5636968844136503
93,0.279,11,0.6158395536473149,0.6129126700675985
93,0.279,12,0.6633976670095276,0.6605793369893014
93,0.279,13,0.7093947194051718,0.7067543395830347
93,0.279,14,0.7539292766892884,0.7515318619793798
93,0.279,15,0.7971359162003067,0.7950404989093478
93,0.279,16,0.8391819130193364,0.837440089275322
93,0.279,17,0.8802631211025159,0.8789177803868053
93,0.279,18,0.9205991507066109,0.9196834197725546
93,0.279,19,0.9604279608556475,0.9599643880379789
93,0.279,20,1.0000000000000002,1.0
94,0.28200000000000003,0,0.0,0.0
94,0.28200000000000003,1,0.060128678830101326,0.059673679341563854
94,0.28200000000000003,2,0.12000795597224777,0.11910916059263733
94,0.28200000000000003,3,0.17939457083575863,0.1780741108902521
94,0.28200000000000003,4,0.23805739381030555,0.2363477834051166
94,0.28200000000000003,5,0.29578311744399405,0.2937264528611701
94,0.28200000000000003,6,0.352381508780756,0.35002843192800465
94,0.28200000000000003,7,0.40769009352707514,0.40509854496592534
94,0.28200000000000003,8,0.4615781567083142,0.45881194896519806
94,0.28200000000000003,9,0.5139499613052093,0.5110772075952794
94,0.28200000000000003,10,0.5647471056170168,0.5618385426707346
94,0.28200000000000003,11,0.6139499613052096,0.6110772075952795
94,0.28200000000000003,12,0.6615781567083147,0.6588119489651981
94,0.28200000000000003,13,0.7076900935270758,0.7050985449659253
94,0.28200000000000003,14,0.7523815087807568,0.7500284319280047
94,0.28200000000000003,15,0.7957831174439948,0.79372645286117
94,0.28200000000000003,16,0.8380573938103063,0.8363477834051166
94,0.28200000000000003,17,0.8793945708357591,0.8780741108902521
94,0.28200000000000003,18,0.9200079559722479,0.9191091605926374
94,0.28200000000000003,19,0.9601286788301016,0.9596736793415639
94,0.28200000000000003,20,1.0000000000000002,1.0
95,0.28500000000000003,0,-0.0,0.0
95,0.28500000000000003,1,0.05983798618574462,0.059391452003547354
95,0.28500000000000003,2,0.11943372850119198,0.11855165529032513
95,0.28500000000000003,3,0.17855094792409285,0.17725505525444113
95,0.28500000000000003,4,0.23696514825393897,0.23528734530385037
95,0.28500000000000003,5,0.2944691439534796,0.29245074379989405
95,0.28500000000000003,6,0.3508781617442581,0.34856886409764304
95,0.28500000000000003,7,0.40603439033795513,0.40349105777048955
95,0.28500000000000003,8,0.4598108662740521,0.4570961240743839
95,0.28500000000000003,9,0.5121146001815973,0.5092952943123951
95,0.28500000000000003,10,0.5628888664861325,0.5600344176146357
95,0.28500000000000003,11,0.6121146001815975,0.6092952943123952
95,0.28500000000000003,12,0.6598108662740525,0.657096124074384
95,0.28500000000000003,13,0.7060343903379557,0.7034910577704895
95,0.28500000000000003,14,0.7508781617442588,0.7485688640976431
95,0.28500000000000003,15,0.7944691439534803,0.792450743799894
95,0.28500000000000003,16,0.8369651482539395,0.8352873453038504
95,0.28500000000000003,17,0.8785509479240932,0.8772550552544411
95,0.28500000000000003,18,0.9194337285011922,0.9185516552903251
95,0.28500000000000003,19,0.9598379861857449,0.9593914520035475
95,0.28500000000000003,20,1.0000000000000002,1.0
96,0.28800000000000003,0,0.0,0.0
96,0.28800000000000003,1,0.05955563640770844,0.05911745858227665
96,0.28800000000000003,2,0.11887598133372006,0.11801041507514744
96,0.28800000000000003,3,0.1777315369535051,0.17645989537572743
96,0.28800000000000003,4,0.2359042500978003,0.23425784523679888
96,0.28800000000000003,5,0.2931928814453133,0.2912122532528704
96,0.28800000000000003,6,0.34941796070268766,0.3471518788182295
96,0.28800000000000003,7,0.40442620575875343,0.40193046863896975
96,0.28800000000000003,8,0.45809429699881765,0.4554303579744743
96,0.28800000000000003,9,0.5103319138428531,0.5075653679338361
96,0.28800000000000003,10,0.5610839587379354,0.558282927486164
96,0.28800000000000003,11,0.6103319138428535,0.6075653679338362
96,0.28800000000000003,12,0.658094296998818,0.6554303579744744
96,0.28800000000000003,13,0.7044262057587539,0.7019304686389698
96,0.28800000000000003,14,0.7494179607026885,0.7471518788182295
96,0.28800000000000003,15,0.7931928814453142,0.7912122532528705
96,0.28800000000000003,16,0.835904250097801,0.8342578452367989
96,0.28800000000000003,17,0.8777315369535056,0.8764598953757274
96,0.28800000000000003,18,0.9188759813337203,0.9180104150751475
96,0.28800000000000003,19,0.9595556364077087,0.9591174585822767
96,0.28800000000000003,20,1.0000000000000002,1.0
97,0.291,0,-0.0,0.0
97,0.291,1,0.05928139005609021,0.058851458855151556
97,0.291,2,0.11833424148583191,0.11748496541698156
97,0.291,3,0.1769356430423335,0.17568793410097222
97,0.291,4,0.23487379967285882,0.23325838059403145
97,0.291,5,0.2919532476159328,0.29000989537862865
97,0.291,6,0.3479996673678563,0.34577623375377425
97,0.291,7,0.4028641760074204,0.4004154093312921
97,0.291,8,0.45642699318754043,0.4538131902119228
97,0.291,9,0.5086003905249294,0.5058859117537969
97,0.291,10,0.559330851764049,0.5565825366735853
97,0.291,11,0.6086003905249299,0.605885911753797
97,0.291,12,0.6564269931875409,0.6538131902119229
97,0.291,13,0.7028641760074211,0.7004154093312921
97,0.291,14,0.7479996673678572,0.7457762337537742
97,0.291,15,0.7919532476159337,0.7900098953786286
97,0.291,16,0.8348737996728595,0.8332583805940315
97,0.291,17,0.876935643042334,0.8756879341009722
97,0.291,18,0.9183342414858322,0.9174849654169815
97,0.291,19,0.9592813900560905,0.9588514588551517
97,0.291,20,1.0000000000000002,1.0
98,0.294,0,0.0,0.0
98,0.294,1,0.05901501456290222,0.05859321960801024
98,0.294,2,0.1178080495481478,0.11697484563001045
98,0.294,3,0.17616259125198996,0.17493849461631708
98,0.294,4,0.23387292313054592,0.23228807509905153
98,0.294,5,0.2907491912238411,0.28884261601486966
98,0.294,6,0.34662207899039316,0.34444072281315
98,0.294,7,0.4013469764423927,0.39894455152546754
98,0.294,8,0.45480754092353576,0.4522432029415745
98,0.294,9,0.5069185618513417,0.50425545331601
98,0.294,10,0.5576280588844909,0.5549317543662791
98,0.294,11,0.6069185618513419,0.6042554533160099
98,0.294,12,0.6548075409235362,0.6522432029415746
98,0.294,13,0.7013469764423933,0.6989445515254675
98,0.294,14,0.7466220789903939,0.7444407228131501
98,0.294,15,0.7907491912238418,0.7888426160148697
98,0.294,16,0.8338729231305466,0.8322880750990516
98,0.294,17,0.8761625912519905,0.8749384946163171
98,0.294,18,0.9178080495481482,0.9169748456300105
98,0.294,19,0.9590150145629026,0.9585932196080104
98,0.294,20,1.0000000000000002,1.0
99,0.297,0,-0.0,0.0
99,0.297,1,0.05875628403484795,0.05834251443065961
99,0.297,2,0.11729695929631734,0.11647960846881836
99,0.297,3,0.17541172601459468,0.17421091985378998
99,0.297,4,0.23290077170170934,0.23134607804052498
99,0.297,5,0.28957969119812677,0.28770939175423366
99,0.297,6,0.3452840273397822,0.3431441750926571
99,0.297,7,0.3998733204392621,0.3975166056529914
99,0.297,8,0.45323456686946645,0.45071901968357614
99,0.297,9,0.5052850015879463,0.5026725631227755
99,0.297,10,0.55597413608693,0.5533291332476774
99,0.297,11,0.6052850015879465,0.6026725631227755
99,0.297,12,0.6532345668694668,0.6507190196835763
99,0.297,13,0.6998733204392626,0.6975166056529913
99,0.297,14,0.7452840273397832,0.7431441750926571
99,0.297,15,0.7895796911981275,0.7877093917542337
99,0.297,16,0.83290077170171,0.8313460780405251
99,0.297,17,0.8754117260145953,0.8742109198537901
99,0.297,18,0.9172969592963176,0.9164796084688184
99,0.297,19,0.9587562840348482,0.9583425144306597
99,0.297,20,1.0000000000000002,1.0
100,0.3,0,0.0,0.0
100,0.3,1,0.0585049790617587,0.05809912351837114
100,0.3,2,0.11680053731260968,0.11599881973627009
100,0.3,3,0.17468241057703762,0.17350457191522356
100,0.3,4,0.2319565209768346,0.23043156352642236
100,0.3,5,0.28844375577256937,0.2866092290470317
100,0.3,6,0.34398437771367285,0.34188545384943775
100,0.3,7,0.39844195829968543,0.39613031976821905
100,0.3,8,0.4517067371027174,0.449239304116553
100,0.3,9,0.5036983244334585,0.501135853381656
100,0.3,10,0.5543676808021267,0.5517732682263352
100,0.3,11,0.6036983244334588,0.6011358533816561
100,0.3,12,0.651706737102718,0.6492393041165531
100,0.3,13,0.6984419582996862,0.696130319768219
100,0.3,14,0.7439843777136738,0.7418854538494378
100,0.3,15,0.7884437557725701,0.7866092290470317
100,0.3,16,0.8319565209768353,0.8304315635264224
100,0.3,17,0.874682410577038,0.8735045719152236
100,0.3,18,0.9168005373126098,0.9159988197362701
100,0.3,19,0.9585049790617589,0.9580991235183712
100,0.3,20,1.0000000000000002,1.0
101,0.303,0,-0.0,0.0
101,0.303,1,0.05826088653052812,0.057862833479168006
101,0.303,2,0.11631836261836409,0.11553205790283068
101,0.303,3,0.1739740264609954,0.17281883151298086
101,0.303,4,0.2310393702069248,0.22954372975992152
101,0.303,5,0.287340421644596,0.2855411633301553
101,0.303,6,0.3427220279756228,0.34066345550484217
101,0.303,7,0.3970516761916079,0.3947844784507282
101,0.303,8,0.4502227559841952,0.4478027589059948
101,0.303,9,0.5021571848446805,0.4996439767887346
101,0.303,10,0.5528073307145177,0.5502627952040229
101,0.303,11,0.602157184844681,0.5996439767887347
101,0.303,12,0.6502227559841958,0.6478027589059948
101,0.303,13,0.6970516761916087,0.6947844784507282
101,0.303,14,0.7427220279756236,0.7406634555048421
101,0.303,15,0.7873404216445967,0.7855411633301552
101,0.303,16,0.8310393702069254,0.8295437297599215
101,0.303,17,0.8739740264609958,0.8728188315129809
101,0.303,18,0.9163183626183642,0.9155320579028307
101,0.303,19,0.9582608865305282,0.9578628334791681
101,0.303,20,1.0000000000000002,1.0
102,0.306,0,0.0,0.0
102,0.306,1,0.05802379944438681,0.05763343714673449
102,0.306,2,0.1158500263169892,0.11507891373699095
102,0.306,3,0.1732859729384458,0.17215309742699714
102,0.306,4,0.23014854162444445,0.22868179833643548
102,0.306,5,0.28626875315837613,0.28450425818139957
102,0.306,6,0.34149590762045795,0.33947710867687003
102,0.306,7,0.3957012951199023,0.3934779017397037
102,0.306,8,0.44878136505959204,0.44640812456682283
102,0.306,9,0.5006602758954459,0.4981956253473716
102,0.306,10,0.5512917626069377,0.5487963898797581
102,0.306,11,0.6006602758954462,0.5981956253473717
102,0.306,12,0.6487813650595926,0.6464081245668228
102,0.306,13,0.6957012951199031,0.6934779017397037
102,0.306,14,0.7414959076204586,0.73947710867687
102,0.306,15,0.7862687531583769,0.7845042581813996
102,0.306,16,0.8301485416244451,0.8286817983364355
102,0.306,17,0.8732859729384461,0.8721530974269972
102,0.306,18,0.9158500263169893,0.915078913736991
102,0.306,19,0.9580237994443869,0.9576334371467345
102,0.306,20,1.0000000000000002,1.0
103,0.309,0,-0.0,0.0
103,0.309,1,0.057793516747363695,0.05741073339878383
103,0.309,2,0.11539513124720813,0.11463898994647553
103,0.309,3,0.17261766652223498,0.17150678597766283
103,0.309,4,0.2292832797837528,0.2278450135611496
103,0.309,5,0.28522784151136094,0.28349760449845907
103,0.309,6,0.34030497686645633,0.338325373240841
103,0.309,7,0.3943896699265505,0.39220944409941194
103,0.309,8,0.44738134199218466,0.4450541783591418
103,0.309,9,0.49920632816831273,0.49678952922142433
103,0.309,10,0.5498196912384966,0.5473727665887308
103,0.309,11,0.5992063281683131,0.5967895292214244
103,0.309,12,0.6473813419921852,0.6450541783591419
103,0.309,13,0.6943896699265512,0.6922094440994119
103,0.309,14,0.740304976866457,0.738325373240841
103,0.309,15,0.7852278415113616,0.7834976044984591
103,0.309,16,0.8292832797837533,0.8278450135611497
103,0.309,17,0.8726176665222352,0.8715067859776628
103,0.309,18,0.9153951312472082,0.9146389899464755
103,0.309,19,0.9577935167473639,0.9574107333987839
103,0.309,20,1.0000000000000002,1.0
104,0.312,0,0.0,0.0
104,0.312,1,0.05756984315378536,0.05719452698072505
